index,Prevalence,NO2_KRIG,O2_KRIG,pm25v2_KRIG,pm25v1_KRIG,NEAREST_OPENSPACE,NEAREST_ROAD,target,asthma_hotspot_probability
1140,12.6,71.5265198,0.0761281,13.9513073,23.9761486,816.3584623527408,87.10262791477409,1,0.94
662,12.8,42.4646225,0.0742536,15.7896395,20.4856243,38.754770810178,103.57293234754157,1,0.87
489,8.9,55.5444984,0.071162,17.2376461,23.2354031,44.289858437744094,85.9254022975135,1,1.0
689,0.0,45.1432228,0.068112,30.8171272,22.0428677,0.0,511.69465214265847,0,0.0
413,0.0,47.9796715,0.064607,29.8342552,22.6386547,0.0,739.5189172283859,0,0.0
217,0.0,42.1055412,0.0664849,30.5784683,24.2478085,1030.326654884649,477.2608059063277,0,0.05
812,7.3,43.5009041,0.0740995,15.446723,19.6450024,316.22511178530493,30.721170676364455,1,0.8
493,14.3,62.3181725,0.0735092,15.6926603,23.4127693,262.87991538008544,20.55028191404346,1,1.0
542,22.2,39.7866211,0.0705763,20.3221283,21.7689705,52.13393953640167,48.16638537791796,1,0.88
784,12.5,69.177063,0.0749211,14.8515501,23.6306038,0.0,149.46527754258017,1,0.99
706,0.0,42.9072037,0.0643599,42.234375,24.3607426,0.0,1116.7021354720775,0,0.0
1010,6.7,74.5589905,0.0802918,13.0721941,24.0535545,95.4070768593816,44.56103614326955,1,0.82
626,0.0,33.7307129,0.0718847,15.2508774,19.9687672,106.33157243782364,10.201938215462391,0,0.29
1093,11.4,70.1793365,0.0779089,13.0861883,24.6227341,81.01536400966891,54.273594948636486,1,0.97
1154,3.9,61.6512413,0.0723166,17.917099,23.3435669,22.15356833984711,71.32045287569437,1,1.0
144,0.0,44.6439056,0.0653368,37.0321693,23.1399269,0.0,572.7871288358939,0,0.0
377,12.5,39.838356,0.0683106,15.9482841,22.8755684,48.48475942734812,27.213553756056175,1,0.99
688,0.0,33.6827965,0.072562,15.1932936,19.7830906,0.0,259.43592236879965,0,0.03
761,10.8,42.9103508,0.0650738,38.231945,23.2232285,135.67713756288347,228.57501946705813,1,0.68
213,0.0,34.4309273,0.0737939,15.1775227,19.8835125,0.0,212.38722363510607,0,0.04
97,0.0,48.0067062,0.0670977,31.0235615,22.5391102,13.375241898130694,93.0575334117174,0,0.05
1123,14.5,48.0124207,0.070841,16.2300873,22.1564255,120.82474906306985,53.0103328252462,1,1.0
616,0.0,34.2643623,0.0702248,14.8873158,20.4943485,0.0,558.6799670154851,0,0.01
808,21.7,41.0163879,0.0713556,17.3608456,21.5392265,32.16686986542767,34.22532106282398,1,1.0
1102,10.2,79.4914932,0.0769199,13.4235487,24.8328094,76.42925446012633,191.13942095781363,1,0.84
450,24.3,44.7982864,0.0716288,15.4019747,21.5216999,17.767489774315216,122.0572750919784,1,0.98
180,22.0,38.620018,0.0721853,16.4124298,21.3400726,0.0,34.92728113415236,1,0.94
1024,16.9,52.8157463,0.071461,17.1683235,23.5514469,67.2327171833269,62.150590406708695,1,1.0
123,10.9,65.8225098,0.0737023,15.5107727,23.3235683,99.32046651013869,42.67858806240962,1,1.0
722,0.0,42.2797356,0.0744356,15.8546696,20.1845245,605.4072708561195,9.00380648721907,0,0.18
815,0.0,45.4672241,0.068491,29.0657959,21.9183445,1104.93753666328,346.55718340623883,0,0.0
995,0.0,48.0375443,0.0654525,30.4196243,22.630352,309.0741569839539,35.74487779022635,0,0.03
1254,17.9,51.920887,0.0716893,15.1272917,23.5653782,181.966419710015,25.834526404254003,1,1.0
444,0.0,43.2898331,0.0679249,31.0879841,22.2805805,194.62763241263156,47.41259157819785,0,0.05
281,9.2,33.1834602,0.0671535,14.1176825,22.9190617,72.07005715211139,150.79248740228576,1,0.88
1022,9.8,39.3070717,0.0714564,15.2966461,20.7122841,0.0,64.0703811944026,1,0.9
556,7.6,28.3069324,0.067292,13.1305857,22.7703724,3.232600856662859,64.7866615854761,1,0.98
598,0.0,45.8386345,0.0684604,29.1625824,21.92202,0.0,1107.7514880170058,0,0.0
564,12.2,42.1875496,0.0659107,33.8196106,24.3682079,71.2071188052344,77.1323727200619,1,0.82
123,0.0,44.8150063,0.0664208,35.0805283,22.8576355,0.0,938.87617790112,0,0.0
518,0.0,44.9983521,0.0609235,35.5338554,22.9315166,117.50011669953412,95.1140898803001,0,0.05
1306,18.8,58.4596443,0.0724335,17.8109703,23.5217934,195.16479750024791,31.560988303194613,1,1.0
696,23.3,47.0818176,0.0720726,15.1942844,21.5213795,368.9184666974956,31.923764786405684,1,1.0
1277,5.3,57.1464767,0.0713962,17.3988361,23.3139248,46.099808125374,41.06445636522144,1,1.0
971,5.2,69.2435913,0.0793573,12.6765461,24.7991695,30.173164828181807,32.77902199441867,1,1.0
752,0.0,48.5262222,0.0683752,26.7024117,21.7189198,169.62570263871024,160.29619153568308,0,0.01
432,13.5,38.7822609,0.0689162,14.9447355,23.3895493,422.84584887696354,13.566348513036989,1,0.96
169,6.1,48.8138885,0.0711383,16.1136894,22.1871891,137.2570715140562,139.26113993862523,1,0.93
116,0.0,44.4354553,0.0685406,28.9449711,21.9259129,0.0,272.9207456726912,0,0.0
890,6.6,41.8809738,0.071265,17.2842445,21.5478497,49.125489983188245,54.70359470470058,1,1.0
753,0.0,44.620903,0.066853,34.1301918,22.6988068,371.10893014897187,396.630756231923,0,0.0
455,12.1,72.631218,0.075438,14.6219063,24.1007614,0.0,73.10410309563012,1,1.0
1356,5.2,58.6639938,0.0727734,16.1450653,23.5217686,48.930782717197104,37.62121539379148,1,1.0
314,0.0,36.6324234,0.0728854,15.5015574,20.2410717,324.6092717313078,69.94960601110897,0,0.1
448,4.3,39.5929222,0.067868,15.6184492,23.282692,68.65111036347322,40.16876131505893,1,0.99
955,5.5,35.0067024,0.0672567,14.5587444,23.0650768,35.57112017248644,63.70751015160695,1,0.99
1274,16.7,54.3840981,0.0715214,18.2702675,23.5546207,287.43583010410634,17.729941734671236,1,1.0
236,8.1,77.1609955,0.0794161,12.7338848,24.5559349,0.0,32.66530010981705,1,0.83
939,14.3,48.9465675,0.0706978,16.8503628,23.4855194,77.78356785832838,37.573631621491934,1,1.0
442,22.7,35.978199,0.0662026,15.2676401,22.9182854,57.620514514794095,73.42664476154431,1,1.0
391,0.0,42.7670403,0.0645171,41.5657616,24.4612465,103.77975602691328,306.6395546144412,0,0.02
443,6.6,63.452034,0.0795928,12.6172886,24.8344765,36.28921049901048,36.266812994411914,1,0.99
828,4.6,70.4078064,0.074457,15.607173,23.6349525,24.95852123703743,3.434880421409581,1,0.96
332,15.7,46.7969208,0.0720276,15.1958103,21.5148563,21.112026599878423,71.59746351186996,1,1.0
305,0.0,47.2006493,0.0675234,31.7354488,22.3927898,17.77351401677605,1.117588865259757,0,0.01
786,14.3,37.6479263,0.0677177,15.6424913,22.8341866,133.79188170387656,120.0744771657139,1,1.0
223,0.0,35.0919037,0.0745422,15.1964865,20.1626148,187.97964330191692,172.1368852877859,0,0.02
595,0.0,46.9368286,0.0739688,15.2486925,19.6369781,74.87032303564054,335.99012510567894,0,0.18
303,16.9,76.8360367,0.0775896,12.9768229,24.8181362,0.0,25.483421188479788,1,0.9
481,9.0,51.4423828,0.0706363,17.7150249,23.4893551,0.0,32.1902548298817,1,1.0
245,7.7,43.0142593,0.0641782,42.3829498,23.7032185,0.0,52.103478987702296,1,0.91
101,3.9,45.7256851,0.0700017,16.3889923,23.4293461,41.81551013734685,49.352980942606585,1,1.0
11,0.0,78.1925812,0.0773573,13.0333042,24.8824177,959.0621124725408,975.2499724722484,0,0.02
287,20.6,33.0944214,0.0666564,14.2417812,22.837286,23.91503087852485,83.89651709726408,1,1.0
480,0.0,39.3028831,0.0700259,21.8671207,21.8877144,316.0019982683804,462.0180870333277,0,0.0
1326,10.4,63.5847549,0.0743609,14.7215958,23.469883,39.48683435954146,16.75029813482661,1,1.0
665,3.1,45.5992737,0.0708049,18.6335621,21.3810539,64.40281962745951,45.09651747691944,1,1.0
290,0.0,44.0215187,0.0683543,29.8708153,21.9852257,53.46960583778288,88.47028863045429,0,0.04
1009,3.3,67.3791275,0.0735029,16.4351444,23.4798412,56.197129151265486,25.920228381773743,1,1.0
949,8.2,40.9131813,0.0712552,13.7156935,23.5621967,54.14570096339544,44.37421539743881,1,1.0
856,18.5,47.6031189,0.0721223,15.215086,21.5921249,49.6415924072436,38.70559545266148,1,1.0
128,9.4,30.0501118,0.0668995,13.5839634,22.7464924,124.1118247689572,33.10238749377584,1,1.0
651,0.0,45.2714386,0.059,35.4966278,24.8605118,0.0,517.4440490599188,0,0.01
191,13.9,81.2174072,0.0771249,13.1060734,24.2441959,31.106818784699435,31.53034930594375,1,0.98
392,14.4,52.6805305,0.0744002,14.7314634,20.2955685,90.17316051186928,57.66310984352513,1,0.82
631,10.6,51.4457207,0.0709887,17.5426617,23.5164223,92.90731947575011,42.710749106410155,1,1.0
822,0.0,35.6002846,0.0707295,15.1269035,20.1640396,0.0,362.1849183838495,0,0.0
1209,21.4,41.9661636,0.0736016,15.7162704,20.6491146,54.27119052162932,45.55491360029643,1,1.0
65,12.8,76.2627869,0.0777769,13.4442348,23.8515568,0.0,37.80882604398399,1,0.99
1203,11.9,51.4043388,0.071232,17.0074387,23.5291653,265.8309920500201,59.39074979159225,1,1.0
361,9.4,42.287468,0.065657,35.3968468,23.6058102,34.658446401967275,33.875327579872405,1,0.79
618,0.0,35.4852829,0.0742167,15.6690941,20.3715324,371.9547751401019,200.46588128016276,0,0.03
173,0.0,35.3042831,0.0744726,15.5990658,20.4293289,19.341850399979513,1730.8258836533405,0,0.0
150,0.0,45.0519524,0.0601997,35.6837234,23.0235462,94.72937990966076,187.93116115396464,0,0.03
56,0.0,34.3410759,0.0732506,15.0126543,19.3502483,518.4866404683823,512.2051863243245,0,0.01
1129,17.4,40.0947609,0.0682091,15.9811134,22.9933472,32.881652684231106,63.39320846607661,1,0.99
49,21.5,35.4414101,0.0660939,15.1329641,22.8877048,32.47411173173414,22.780217669311728,1,1.0
189,0.0,34.0426788,0.0698274,14.6774817,19.1138496,119.65040999972436,186.97941086046671,0,0.33
945,0.0,43.654789,0.0662411,34.9772949,23.0047684,0.0,502.24274805707535,0,0.0
906,0.0,77.0,0.0779179,13.3000002,23.8028946,38.20129376898448,28.31130031680429,0,0.05
225,11.2,42.5080185,0.0715323,15.3430462,21.1558228,65.66820109973943,0.076494216,1,0.96
396,0.0,39.727253,0.0704112,20.8507328,21.7999706,0.0,456.8269722050395,0,0.0
763,5.3,66.8900909,0.073617,15.9181185,23.5677395,44.2246349146323,48.84055500550856,1,1.0
23,3.5,36.3445587,0.0705331,13.2429371,23.4956036,26.445587586538235,122.26222747705256,1,0.98
873,0.0,74.9806213,0.0798629,12.623064,24.7345638,0.0,32.05674358329054,0,0.17
218,3.7,50.388607,0.070277,17.5217037,23.4614983,49.38102027085118,99.83434921742445,1,1.0
1323,6.7,66.3173981,0.0746319,14.8413086,23.5127983,129.19654639806103,42.8019408384281,1,0.99
523,0.0,44.9310379,0.0592194,37.0679588,24.0512981,0.0,615.6148139642513,0,0.0
695,16.8,44.5179672,0.0710191,17.5925751,21.478775,513.9098189097714,42.66865306809287,1,0.99
885,9.5,42.8373947,0.0712979,14.4928074,23.5645542,188.7128014103457,62.121598012296765,1,1.0
896,0.0,41.6332779,0.0667316,30.5832825,23.2384682,0.0,63.17177375649948,0,0.1
45,0.0,44.5305977,0.0694524,24.2809448,21.8188248,296.59638049565046,33.79766859882513,0,0.04
433,0.0,81.4204483,0.0771591,13.0532446,24.4510098,0.0,614.7051355692373,0,0.1
417,16.6,33.1665115,0.069893,14.755085,20.5535221,265.15983852043126,33.522099696760456,1,0.8
876,11.0,37.3401184,0.0702197,13.891778,23.4937077,0.0,9.733979164053729,1,0.92
818,18.0,32.2698364,0.0665978,14.050704,22.789217,50.366687502691775,35.43803977839219,1,0.99
1021,16.0,43.6016655,0.0714584,14.3665266,23.579525,179.05664913867676,35.67123866757659,1,1.0
369,11.9,57.0456047,0.0713505,17.5125141,23.3560963,33.60146818819131,44.424061615619976,1,1.0
1312,4.9,37.0771446,0.0704111,13.6044731,23.5019703,105.58298352500447,50.0488163107738,1,1.0
359,15.0,36.4893723,0.0722606,16.0812759,21.5339584,19.574241600398352,49.627703612539165,1,0.94
834,0.0,48.5087814,0.0670652,29.4585457,22.3218842,1713.4553960464912,723.4886500262743,0,0.0
606,0.0,42.5690041,0.0656193,36.0550461,23.1799202,434.2972842792643,539.6899638003966,0,0.06
216,11.8,47.5325165,0.0710072,15.7265577,23.5144176,154.60063159336255,31.41707610772668,1,1.0
928,6.5,35.2091141,0.0715972,15.7325783,21.8653679,0.0,56.73756228259751,1,0.95
305,9.0,43.2408142,0.0714272,14.7374945,23.5617523,71.90998468644905,36.307615092591945,1,1.0
312,5.3,51.3111725,0.0736907,14.9345627,20.5736752,124.5323719968949,35.507597354824824,1,0.93
220,0.0,33.5828552,0.0696584,14.597764,19.298151,142.22347896189376,9.126041326374438,0,0.19
71,0.0,45.0484352,0.0609885,34.9381104,22.9164333,233.29964465478344,184.95445475026503,0,0.01
839,7.0,53.8406296,0.0709188,17.9725056,23.4917908,44.36522868823708,39.58759616453884,1,1.0
310,0.0,41.694313,0.0667021,31.1057606,23.1238308,0.0,170.00838866384663,0,0.0
226,11.8,49.8560867,0.0714862,15.2857466,23.5577221,41.31801179861699,80.8881011521815,1,1.0
1075,10.2,72.852211,0.07541,14.6290989,23.9068146,186.02512689585288,26.021701451160524,1,1.0
1297,10.2,52.4654579,0.0717152,15.0940952,23.5592079,34.333111866468634,21.615427143781563,1,1.0
635,12.1,38.7542381,0.067334,15.7703943,23.1145,53.16618872667444,120.16569003217649,1,1.0
243,13.6,39.146389,0.0709925,18.9709473,21.7499599,55.40309373699611,16.96480062944331,1,0.96
929,14.5,33.6876869,0.068142,14.8687,22.0680218,43.61661555078348,4.885313025899964,1,0.94
965,0.0,55.0453911,0.0744218,14.7523851,21.2940006,0.0,804.6728116246378,0,0.05
274,0.0,44.96035,0.0597572,36.8358192,23.4292698,491.925609299792,211.60797808820024,0,0.0
363,0.0,34.8595695,0.074472,15.2300272,20.3162766,164.1705190684498,643.962716931543,0,0.02
886,0.0,34.5856209,0.0739703,15.0215626,20.9752808,0.0,188.7042310329284,0,0.01
895,18.2,70.4451904,0.0745346,15.5562258,23.6115093,0.0,35.68612680185784,1,0.99
1293,3.9,45.7261086,0.0717874,15.3547058,21.5668354,452.4868908366494,60.904260197073114,1,0.97
424,11.3,44.2322235,0.0714535,14.6897268,23.5710163,32.42741363414848,43.98563277551928,1,1.0
1086,30.0,42.7186584,0.0723465,16.0180988,21.09828,321.6317481617488,29.147980186827976,1,1.0
989,9.3,47.4823723,0.0719004,15.4573669,21.9272995,49.932255338011466,36.17650699909625,1,1.0
13,7.7,42.5535202,0.0717492,16.3939476,21.3589725,98.25061151304845,70.27481724366129,1,1.0
370,10.9,33.9598236,0.0701675,14.8609676,19.4859753,4.801046245362151,0.491775207,1,0.9
760,0.0,37.9765816,0.0695521,21.8117943,22.2026501,1984.5545502493535,731.3130281367187,0,0.01
302,10.6,41.6207504,0.0711675,15.4049025,21.3005505,0.0,62.938445991186775,1,0.98
1167,12.5,59.5263252,0.0727111,16.968401,23.4863243,174.57648551468873,19.75084334528895,1,1.0
710,9.1,64.30616,0.0728899,16.6975651,23.3652039,55.04660808212091,28.334723328527165,1,1.0
440,6.1,65.2317352,0.0742949,15.0886269,23.4406548,18.326993557097428,26.27409161804482,1,1.0
418,13.2,43.3540688,0.0688252,16.3161144,23.3519535,126.92317842364176,83.10489091467342,1,1.0
567,6.8,68.4930649,0.0788959,12.8548689,24.7552299,0.0,58.870104220931445,1,0.96
667,0.0,47.8161774,0.0646608,30.3279915,22.6805668,90.47263748298765,582.7191499368129,0,0.01
801,16.9,36.8071861,0.0676784,15.5134954,22.7175064,108.63018987133349,21.55346692768253,1,1.0
396,9.1,39.2151833,0.0685963,15.2154484,23.3476238,154.81330786755785,45.82681639175328,1,0.98
900,4.8,44.1963463,0.0713324,16.8643265,21.408371,34.383775219574694,47.33938960183463,1,1.0
443,0.0,38.3074951,0.0726196,15.4674301,20.2048073,106.00536117811419,499.40562849112456,0,0.0
954,9.0,51.5817986,0.0702984,17.2704163,23.3664989,16.40020507876464,101.34490679384476,1,1.0
391,15.8,52.9612885,0.0731582,15.0725803,21.8378258,0.0,30.871990971956578,1,0.91
207,0.0,44.3419533,0.0667646,34.2249718,22.758688,0.0,51.07502848068049,0,0.03
1338,4.6,42.2914619,0.0709773,17.9456291,21.6386871,71.98634352108776,54.12744703016028,1,1.0
445,7.3,50.2755814,0.0701498,17.4649582,23.45047,15.395230697210344,25.284026533205665,1,1.0
560,21.7,45.5703354,0.0718393,15.2906828,21.4577484,93.59369809164957,41.92967930340669,1,1.0
560,0.0,41.0127296,0.0741191,15.5406723,20.0932846,196.61456104237553,333.08370403365547,0,0.05
841,0.0,44.7098618,0.0631202,35.3666649,22.9712906,264.874690481221,4.721423260848666,0,0.0
183,15.6,42.9419937,0.0691106,16.2787514,22.8023682,0.0,32.16649539923779,1,1.0
683,20.1,40.2259064,0.0704244,20.8384476,21.7786636,58.342197158479706,45.73253346742933,1,0.85
590,0.0,46.9074745,0.0626397,30.1938229,22.7915401,0.0,586.7649920194931,0,0.0
209,19.4,63.8312607,0.073776,15.5824814,23.3881073,33.07062915527076,41.08677898422378,1,1.0
566,0.0,45.0098534,0.0645586,35.1378212,23.0399799,147.39475166225643,350.6968160941113,0,0.01
520,8.6,67.1672134,0.079624,12.6082535,24.8009453,39.26786650360452,88.93620401343193,1,1.0
490,5.9,40.8473587,0.0713093,13.5655375,23.5641899,39.305434455991445,83.4473714790034,1,1.0
879,4.1,40.1961823,0.0689139,15.3462753,23.3664398,45.9270930616189,48.95513031551768,1,1.0
732,0.0,44.4826889,0.0654322,37.1110764,23.1277924,1173.1600975386011,201.7010480626473,0,0.0
575,0.0,45.1584587,0.0598023,35.2596169,23.1277485,118.24800861222955,345.64587611719537,0,0.0
38,0.0,80.9001617,0.077002,13.4692831,24.9663181,0.0,113.70949046239453,0,0.13
8,14.7,39.8106918,0.0705912,14.2833605,23.5208149,119.62031777875843,32.27796157111061,1,1.0
984,0.0,44.1322823,0.0700815,21.3465519,21.7428513,11.244667280339216,237.480985401683,0,0.08
828,0.0,43.5762901,0.0702971,20.439352,21.7166271,739.6383241172914,42.068941802839696,0,0.5
460,3.8,39.073761,0.0696076,14.69314,23.4526234,26.91873869336881,106.41852612219746,1,0.99
324,13.5,42.7211571,0.0738253,15.7367277,20.5999184,43.249809247091854,46.88361009019008,1,0.99
624,8.9,48.8834877,0.0708058,16.6446934,23.4925423,274.98155646161695,35.42866649621166,1,1.0
602,0.0,46.1987076,0.0694094,23.9732971,21.7851238,0.0,424.17296081061727,0,0.0
437,11.7,36.1920013,0.070193,15.1166992,21.351881,0.0,104.62933808853032,1,0.98
383,9.8,42.2483635,0.0710168,14.6781654,23.5416832,277.0673820564551,23.44201712160008,1,1.0
108,12.2,70.2496033,0.0774293,13.2314301,24.4961376,83.85209318618291,38.841242093618966,1,0.99
1236,11.0,36.4445992,0.0676903,14.8096447,23.2142563,238.89101185038143,85.85259571664692,1,0.99
125,5.5,73.9473877,0.0764642,13.8234062,24.5446224,39.251242897836605,52.13727255648719,1,1.0
179,13.2,36.3526611,0.0711934,16.9176445,21.885603,40.284290810798936,41.407189302113366,1,0.99
99,0.0,35.3833885,0.0746479,15.8941622,20.3239136,539.1762171654924,424.1382103537762,0,0.03
775,7.8,41.3946953,0.0742497,15.5971308,19.9217834,175.0332645405872,30.365542248101992,1,0.79
518,5.8,34.2484322,0.0696638,15.0064201,21.4074268,0.0,27.01550725175213,1,0.76
1097,11.4,77.9036942,0.0776585,12.9877682,24.0006104,0.0,30.0304292712174,1,0.91
257,0.0,34.6476135,0.0703899,14.9531116,20.1807938,0.0,214.1547818964308,0,0.01
925,9.2,74.5196915,0.0770465,13.5164738,24.462286,15.448478032613556,42.65146225385564,1,0.98
908,4.8,51.4043388,0.071232,17.0074387,23.5291653,209.77647740168783,32.049611718264444,1,1.0
118,10.6,33.0798111,0.0699343,14.7259398,19.2174473,0.0,70.57158139444594,1,0.74
76,15.1,51.8966484,0.0713072,17.0778675,23.5362301,21.723309813313445,20.097513330807857,1,1.0
426,5.4,67.356041,0.0770902,13.2623701,24.2713242,40.94135676127991,89.97534375516142,1,1.0
426,0.0,44.9825287,0.059,36.8833694,24.3644066,0.0,238.40336319647693,0,0.01
187,0.0,47.0551376,0.0687375,27.4340782,21.8703041,145.54853211000528,56.09530578004475,0,0.06
1000,12.6,42.9043465,0.0691077,16.0624771,23.3658276,111.59869465704192,34.92708139641724,1,1.0
650,0.0,75.4603958,0.0795446,12.5106173,24.917305,658.6231423656369,46.36618825856768,0,0.01
1292,3.2,60.241581,0.0731358,15.542531,22.3541107,0.0,39.25658674799296,1,1.0
843,0.0,35.3145638,0.0744638,15.7591505,20.3930931,274.5179618749248,555.2459833433313,0,0.0
657,11.3,57.8182678,0.0714982,17.5891151,23.3554287,23.242983914974047,52.6346178699586,1,1.0
47,0.0,37.0352364,0.0704747,19.5121937,21.9069481,627.9225776871385,381.87297081949913,0,0.02
791,18.3,33.9006233,0.0668644,14.3879709,22.9214115,61.43925540819061,95.22996338688073,1,1.0
433,12.3,65.0493317,0.0790319,12.7654142,24.7107658,91.59824245815823,47.9756398416672,1,0.99
1215,12.1,33.9595261,0.0681953,14.9283075,22.0303478,95.67046739175011,45.129000370889294,1,0.95
807,5.8,41.9761925,0.0655075,35.8989716,24.726614,422.88999960101506,220.96442008059356,1,0.24
524,0.0,34.655468,0.0715099,15.3376379,20.1165943,252.65821569463753,246.7604994796135,0,0.01
658,23.2,43.8343086,0.0726591,16.0033112,20.9114819,20.917520330439284,45.63166208018688,1,1.0
972,15.9,67.5882263,0.0734901,16.5580406,23.4278526,58.471644389113926,87.69104923691907,1,0.99
8,0.0,42.9323273,0.0642747,42.5623589,24.4586143,0.0,57.682242502170986,0,0.56
397,0.0,46.8420525,0.0691376,25.2105083,21.804533,0.0,448.9996353160352,0,0.0
191,0.0,35.1961021,0.0746683,15.2471628,20.154108,0.0,11.721628957547512,0,0.11
709,16.3,46.2637672,0.0698553,16.5332298,22.6643238,0.0,59.036377499006825,1,1.0
318,0.0,45.313282,0.061168,32.1723938,22.8819351,96.1378517696448,300.3996510883435,0,0.0
55,0.0,35.082962,0.0746811,15.3985567,20.1288452,0.0,216.68633306684103,0,0.0
367,0.0,46.6190414,0.0687511,27.4422073,21.8736897,189.2058067590728,290.41521581398393,0,0.0
784,0.0,35.3507767,0.0708278,15.2816067,19.9548588,0.0,459.54578314257054,0,0.0
986,8.9,60.7179604,0.0740327,14.5397196,23.5155983,223.06465421643384,65.93480309711727,1,1.0
89,12.3,44.2135239,0.0698403,16.2635746,22.3256283,0.0,76.71609662816908,1,0.96
